Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
1.9,20,3,8,5,0,1.12598,0.0978068,1.01884,1.19741,6.5,0,6.5,6.5,0,0,0,0,7.8,1.09545,7,9,6.50116,0,6.50116,6.50116,5.805,1.50945,3.98,7.42642,27.7321,1.5772,25.1786,29.4286,
1.9,1,4,9,3,0,1.41765,0.427951,1.1617,1.9117,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,6.58714,1.17138,5.26571,7.49785,40.006,0.755999,39.1786,40.6607,
1.9,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.9,13,5,9,2,0,1.62643,0.530959,1.25098,2.00187,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,4.41705,1.77977,3.15857,5.67553,38.0446,2.31072,36.4107,39.6786,
1.9,14,5,9,3,1,1.32804,0.443607,1.07143,1.84027,7.83334,6.35085,0.500009,11.5,0,0,0,0,7.33333,2.88675,4,9,7.83435,6.35111,0.50072,11.5012,3.72452,1.21648,2.90998,5.12285,28.0536,16.5275,8.98214,38.1964,
1.9,11,4,3,5,5,1.25714,0.111231,1.16071,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.2957,1.82478,3.62427,7.58856,14.5536,1.7742,12.7857,16.7857,
1.9,12,4,3,4,4,1.32143,0.144338,1.19643,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.41445,0.511637,4.71356,5.92784,14.7366,0.44137,14.1607,15.125,
1.9,16,5,3,5,5,1.20714,0.177046,1.08929,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,3.87427,0.471781,3.62427,4.71356,13.0821,0.541722,12.7321,13.9643,
1.9,3,2,4,6,6,1.19941,0.060204,1.16071,1.32143,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.91594,0.0500854,2.89213,3.01713,9.11607,0.109352,9.07143,9.33929,
1.9,19,6,4,5,5,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,4.3457,1.111,2.87427,5.90998,10.3643,1.111,8.89286,11.9286,
1.9,2,4,5,5,5,1.46429,0.239911,1.23214,1.75,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,5.34927,0.597295,4.67784,6.10642,11.8143,0.72784,10.9107,12.7857,
1.9,17,6,5,6,6,1.52678,0.311708,1.01786,1.92857,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.76118,0.0729009,2.73141,2.90998,9.28869,0.257147,8.92857,9.66071,
1.9,4,2,6,5,5,1.08929,0,1.08929,1.08929,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,2.90998,0,2.90998,2.90998,12,0,12,12,
1.9,10,4,6,5,5,1.54286,0.506904,1.05357,2.30357,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.11356,0.909365,3.64213,5.90999,14.6571,0.445964,13.9464,15.1786,
1.9,15,5,6,6,6,1.29167,0.347305,1.08929,1.98214,0.500009,0,0.500009,0.500009,0,0,0,0,6.5,1.22474,4,7,0.50072,0,0.50072,0.50072,4.86534,0.524739,3.96356,5.51713,13.6577,1.79207,10.2143,15.5,
2,7,3,8,6,5,1.34325,0.0947712,1.25098,1.42955,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,3.03059,0.393897,2.78357,3.81928,24.375,0.374234,24.0536,25.0714,
2,8,3,8,6,0,1.01884,0,1.01884,1.01884,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,3.90857,0.586628,3.17642,4.81928,24.9286,0.586628,24.1964,25.8393,
